x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z,f_m,f_x,f_y,f_z
66.00,-0.000371,72.00,66.00,-0.000097,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,-0.000822,72.00,63.00,-0.000360,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.00,-0.001686,72.00,60.00,-0.001012,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57.00,-0.002595,72.00,57.00,-0.001692,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54.00,-0.003736,72.00,54.00,-0.002595,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51.00,-0.004944,72.00,51.00,-0.003559,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48.00,-0.006401,72.00,48.00,-0.004764,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.00,-0.008375,72.00,45.00,-0.006473,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.00,-0.010566,72.00,42.00,-0.008379,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39.00,-0.013188,72.00,39.00,-0.010683,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36.00,-0.015978,72.00,36.00,-0.013131,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.00,-0.019414,72.00,33.00,-0.016218,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30.00,-0.022729,72.00,30.00,-0.019181,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27.00,-0.026356,72.00,27.00,-0.022439,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24.00,-0.029573,72.00,24.00,-0.025271,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.00,-0.032988,72.00,21.00,-0.028290,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.00,-0.036442,72.00,18.00,-0.031340,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
15.00,-0.039611,71.99,15.00,-0.034107,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
12.00,-0.042593,71.99,12.00,-0.036696,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
9.00,-0.045143,71.99,9.00,-0.038860,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
6.00,-0.046850,71.99,6.00,-0.040198,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
3.00,-0.048346,71.99,3.00,-0.041349,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-0.000766,-0.049000,71.99,0.000057,-0.041691,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-3.00,-0.049193,71.99,-3.00,-0.041613,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-6.00,-0.048526,71.99,-6.00,-0.040726,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-9.00,-0.047344,71.99,-9.00,-0.039379,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-12.00,-0.045504,71.99,-12.00,-0.037443,71.99,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-15.00,-0.043188,71.99,-15.00,-0.035099,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-18.00,-0.040512,72.00,-18.00,-0.032467,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-21.00,-0.037653,72.00,-21.00,-0.029724,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-24.00,-0.034365,72.00,-24.00,-0.026616,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-27.00,-0.031049,72.00,-27.00,-0.023535,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-30.00,-0.027599,72.00,-30.00,-0.020376,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-33.00,-0.024262,72.00,-33.00,-0.017388,72.00,0,-0.01,0.00,0.01,0,0.01,0.00
-36.00,-0.021010,72.00,-36.00,-0.014553,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-39.00,-0.017889,72.00,-39.00,-0.011918,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-42.00,-0.014552,72.00,-42.00,-0.009119,72.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-45.00,-0.012125,72.00,-45.00,-0.007268,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-48.00,-0.009802,72.00,-48.00,-0.005557,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-51.00,-0.007744,72.00,-51.00,-0.004140,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-54.00,-0.006058,72.00,-54.00,-0.003113,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-57.00,-0.004460,72.00,-57.00,-0.002172,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-60.00,-0.002664,72.00,-60.00,-0.001009,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-63.00,-0.001415,72.00,-63.00,-0.000338,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-66.00,-0.000563,72.00,-66.00,0.000026,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-69.00,-0.000130,72.00,-69.00,0.000106,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.000291,72.00,-72.00,-0.000238,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,72,-75,0.000001,72,0,0,0,0,0,0,0
75,0.000001,69,75,0.000001,69,0,0,0,0,0,0,0
72.00,-0.000232,69.00,72.00,-0.000107,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.000434,69.00,69.00,0.000013,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.001488,69.00,66.00,-0.000508,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,-0.003702,69.00,63.00,-0.002033,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.00,-0.006496,69.00,60.00,-0.004033,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57.00,-0.010178,69.00,57.00,-0.006854,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54.00,-0.014066,69.00,54.00,-0.009832,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51.00,-0.019356,69.00,51.00,-0.014174,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
48.00,-0.024797,69.00,48.00,-0.018626,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
45.00,-0.031405,69.00,45.00,-0.024200,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
42.00,-0.039031,69.00,42.00,-0.030730,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
39.00,-0.047843,69.00,39.00,-0.038383,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
36.00,-0.057422,69.00,36.00,-0.046744,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
33.00,-0.067657,69.00,33.00,-0.055710,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
30.00,-0.078584,69.00,30.00,-0.065328,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
27.00,-0.089727,69.00,27.00,-0.075126,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
24.00,-0.100591,69.00,24.00,-0.084609,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
21.00,-0.111382,69.00,21.00,-0.093987,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
18.00,-0.121837,69.00,18.00,-0.103012,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
15.00,-0.131828,68.99,15.00,-0.111565,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
12.00,-0.140401,68.99,12.00,-0.118714,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
9.00,-0.148004,68.99,9.00,-0.124926,68.99,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
6.00,-0.153621,68.99,6.00,-0.129211,68.99,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
3.00,-0.158012,68.99,3.00,-0.132356,68.99,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-0.001525,-0.160204,68.99,0.000042,-0.133413,68.99,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-3.00,-0.160388,68.99,-3.00,-0.132606,68.99,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-6.00,-0.159254,68.99,-6.00,-0.130655,68.99,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-9.00,-0.155928,68.99,-9.00,-0.126716,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-12.00,-0.150851,68.99,-12.00,-0.121250,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-15.00,-0.143928,68.99,-15.00,-0.114181,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-18.00,-0.136073,68.99,-18.00,-0.106428,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-21.00,-0.127108,68.99,-21.00,-0.097810,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-24.00,-0.117318,69.00,-24.00,-0.088604,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-27.00,-0.107095,69.00,-27.00,-0.079192,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-30.00,-0.096466,69.00,-30.00,-0.069600,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-33.00,-0.085552,69.00,-33.00,-0.059951,69.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-36.00,-0.074953,69.00,-36.00,-0.050852,69.00,0,-0.02,0.00,0.02,0,0.02,0.00
-39.00,-0.064588,69.00,-39.00,-0.042215,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-42.00,-0.054651,69.00,-42.00,-0.034223,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-45.00,-0.045865,69.00,-45.00,-0.027575,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-48.00,-0.037376,69.00,-48.00,-0.021382,69.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-51.00,-0.029744,69.00,-51.00,-0.016162,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-54.00,-0.022766,69.00,-54.00,-0.011656,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-57.00,-0.016621,69.00,-57.00,-0.007971,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-60.00,-0.011249,69.00,-60.00,-0.004960,69.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-63.00,-0.006584,69.00,-63.00,-0.002450,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-66.00,-0.003322,69.00,-66.00,-0.001006,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-69.00,-0.001024,69.00,-69.00,-0.000045,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.000185,69.00,-72.00,0.000052,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,69,-75,0.000001,69,0,0,0,0,0,0,0
75,0.000001,66,75,0.000001,66,0,0,0,0,0,0,0
72.00,-0.000323,66.00,72.00,-0.000050,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.001897,66.00,69.00,-0.000919,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.004549,66.00,66.00,-0.002467,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,-0.009299,66.00,63.00,-0.005804,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.00,-0.015229,66.00,60.00,-0.010105,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
57.00,-0.022799,66.00,57.00,-0.015894,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
54.00,-0.031846,66.00,54.00,-0.023053,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
51.00,-0.041984,66.00,51.00,-0.031214,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
48.00,-0.053825,66.00,48.00,-0.040997,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
45.00,-0.066677,66.00,45.00,-0.051696,66.00,0.00,-0.01,0.00,0.02,0.00,0.01,0.00
42.00,-0.081400,66.00,42.00,-0.064166,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
39.00,-0.097454,66.00,39.00,-0.077857,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
36.00,-0.115006,66.00,36.00,-0.092943,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
33.00,-0.133588,66.00,33.00,-0.108964,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
30.00,-0.152616,66.00,30.00,-0.125354,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
27.00,-0.172102,66.00,27.00,-0.142134,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
24.00,-0.191678,66.00,24.00,-0.158940,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
21.00,-0.210580,66.00,21.00,-0.175020,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
18.00,-0.228557,66.00,18,-0.190130,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
15.00,-0.245156,66.00,15,-0.203849,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
12.00,-0.259730,66.00,12.00,-0.215559,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
9.00,-0.272338,66.00,9.00,-0.225370,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
6.00,-0.282234,66.00,6.00,-0.232583,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
3.00,-0.289845,66.00,3.00,-0.237678,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-0.002223,-0.294049,66.00,0.000045,-0.239593,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-3.00,-0.295127,66.00,-3.00,-0.238663,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-6.00,-0.293398,66.00,-6.00,-0.235268,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-9.00,-0.288266,66.00,-9.00,-0.228862,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-12.00,-0.280335,66.00,-12,-0.220100,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-15.00,-0.269926,66.00,-15.00,-0.209326,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-18.00,-0.256891,66.00,-18,-0.196408,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-21.00,-0.241913,66.00,-21,-0.182026,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-24.00,-0.225378,66.00,-24.00,-0.166563,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-27.00,-0.207630,66.00,-27.00,-0.150362,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-30.00,-0.189200,66.00,-30.00,-0.133951,66.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-33.00,-0.169590,66.00,-33.00,-0.116845,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-36.00,-0.150609,66.00,-36.00,-0.100848,66.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-39.00,-0.131651,66.00,-39.00,-0.085353,66.00,0,-0.05,0.00,0.05,0,0.05,0.00
-42.00,-0.113539,66.00,-42.00,-0.071160,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-45.00,-0.095804,66.00,-45.00,-0.057761,66.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-48.00,-0.079384,66.00,-48.00,-0.046021,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-51.00,-0.064019,66.00,-51.00,-0.035590,66.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-54.00,-0.049677,66.00,-54.00,-0.026316,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-57.00,-0.036842,66.00,-57.00,-0.018532,66.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-60.00,-0.025479,66.00,-60.00,-0.012028,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-63.00,-0.015810,66.00,-63.00,-0.006811,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-66.00,-0.008452,66.00,-66.00,-0.003248,66.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-69.00,-0.003492,66.00,-69.00,-0.001161,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.000551,66.00,-72.00,0.000045,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,66,-75,0.000001,66,0,0,0,0,0,0,0
75,0.000001,63,75,0.000001,63,0,0,0,0,0,0,0
72.00,-0.000917,63.00,72.00,-0.000458,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.003893,63.00,69.00,-0.002237,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.009280,63.00,66.00,-0.005805,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63.00,-0.017183,63.00,63.00,-0.011413,63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.027841,63.00,60.00,-0.019429,63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
57.00,-0.040373,63.00,57.00,-0.029074,63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
54.00,-0.055297,63.00,54.00,-0.040928,63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
51.00,-0.072230,63.00,51.00,-0.054648,63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
48.00,-0.090988,63.00,48.00,-0.070059,63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
45.00,-0.111939,63.00,45.00,-0.087527,63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
42.00,-0.134876,63.00,42.00,-0.106832,63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
39.00,-0.159383,63.00,39.00,-0.127556,63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
36.00,-0.185553,63.00,36.00,-0.149790,63.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
33.00,-0.212833,63.00,33.00,-0.172999,63.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
30.00,-0.241248,63.00,30.00,-0.197222,63.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
27.00,-0.269530,63.00,27.00,-0.221208,63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
24.00,-0.297626,63.00,24.00,-0.244918,63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
21.00,-0.324677,63.00,21.00,-0.267497,63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
18.00,-0.350663,63.00,18.00,-0.288949,63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
15.00,-0.374289,63.00,15.00,-0.308002,63.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
12.00,-0.395525,63.00,12.00,-0.324689,63.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
9.00,-0.413651,63.00,9.00,-0.338357,63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
6.00,-0.428176,63.00,6.00,-0.348598,63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
3.00,-0.439004,63.00,3.00,-0.355407,63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-0.002892,-0.445432,63.00,-0.000015,-0.358164,63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-3.00,-0.447866,63.00,-3.00,-0.357371,63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-6.00,-0.445521,63.00,-6.00,-0.352323,63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-9.00,-0.439222,63.00,-9.00,-0.343935,63.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-12.00,-0.428583,63.00,-12.00,-0.331878,63.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-15.00,-0.414407,63.00,-15.00,-0.317009,63.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-18.00,-0.396456,63.00,-18.00,-0.299109,63.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-21.00,-0.375878,63.00,-21.00,-0.279334,63.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-24.00,-0.352135,63.00,-24.00,-0.257153,63.00,0.00,-0.09,0.00,0.10,0.00,0.09,0.00
-27.00,-0.326674,63.00,-27.00,-0.234020,63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-30.00,-0.299853,63.00,-30.00,-0.210308,63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-33.00,-0.271842,63.00,-33.00,-0.186193,63.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-36.00,-0.243357,63.00,-36.00,-0.162404,63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-39.00,-0.215008,63.00,-39.00,-0.139535,63.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-42.00,-0.186845,63.00,-42.00,-0.117608,63.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-45.00,-0.159616,63.00,-45.00,-0.097301,63.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-48.00,-0.133536,63.00,-48.00,-0.078724,63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-51.00,-0.108786,63.00,-51.00,-0.061909,63.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-54.00,-0.085478,63.00,-54.00,-0.046777,63.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-57.00,-0.064171,63.00,-57.00,-0.033647,63.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-60.00,-0.045131,63.00,-60.00,-0.022503,63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-63.00,-0.028906,63.00,-63.00,-0.013559,63.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-66.00,-0.015877,63.00,-66.00,-0.006813,63.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-69.00,-0.006594,63.00,-69.00,-0.002405,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-72.00,-0.001445,63.00,-72.00,-0.000350,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,63,-75,0.000001,63,0,0,0,0,0,0,0
75,0.000001,60,75,0.000001,60,0,0,0,0,0,0,0
72.00,-0.001881,60.00,72.00,-0.001218,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.006453,60.00,69.00,-0.004035,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.015071,60.00,66.00,-0.010028,60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.027782,60.00,63.00,-0.019454,60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.043391,60.00,60.00,-0.031297,60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
57.00,-0.062345,60.00,57.00,-0.046140,60.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
54.00,-0.084316,60.00,54.00,-0.063745,60.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
51.00,-0.108695,60.00,51.00,-0.083553,60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
48.00,-0.135790,60.00,48.00,-0.105900,60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
45.00,-0.165337,60.00,45.00,-0.130517,60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
